id,paintjobFamilies,weaponIds,spriteMap
diableavionics_lilium_warlusthead,lilium,diableavionics_warlusthead,graphics/da/ships/warlust/diableavionics_warlust_head.png -> graphics/lilium/ships/warlust/diableavionics_warlust_head.png
diableavionics_ornate_warlusthead,ornate,diableavionics_warlusthead,graphics/da/ships/warlust/diableavionics_warlust_head.png -> graphics/ornate/ships/warlust/diableavionics_warlust_head.png
diableavionics_royalblue_warlusthead,royalblue,diableavionics_warlusthead,graphics/da/ships/warlust/diableavionics_warlust_head.png -> graphics/royalblue/ships/warlust/diableavionics_warlust_head.png
diableavionics_snowblast_warlusthead,snowblast,diableavionics_warlusthead,graphics/da/ships/warlust/diableavionics_warlust_head.png -> graphics/snowblast/ships/warlust/diableavionics_warlust_head.png
diableavionics_sunrise_warlusthead,sunrise,diableavionics_warlusthead,graphics/da/ships/warlust/diableavionics_warlust_head.png -> graphics/sunrise/ships/warlust/diableavionics_warlust_head.png
diableavionics_dra_warlustmissile,DRA,diableavionics_warlustmissile,graphics/da/ships/warlust/diableavionics_warlust_missile.png -> graphics/DRA/ships/warlust/diableavionics_warlust_missile.png
diableavionics_lilium_warlustmissile,lilium,diableavionics_warlustmissile,graphics/da/ships/warlust/diableavionics_warlust_missile.png -> graphics/lilium/ships/warlust/diableavionics_warlust_missile.png
diableavionics_ornate_warlustmissile,ornate,diableavionics_warlustmissile,graphics/da/ships/warlust/diableavionics_warlust_missile.png -> graphics/ornate/ships/warlust/diableavionics_warlust_missile.png
diableavionics_royalblue_warlustmissile,royalblue,diableavionics_warlustmissile,graphics/da/ships/warlust/diableavionics_warlust_missile.png -> graphics/royalblue/ships/warlust/diableavionics_warlust_missile.png
diableavionics_snowblast_warlustmissile,snowblast,diableavionics_warlustmissile,graphics/da/ships/warlust/diableavionics_warlust_missile.png -> graphics/snowblast/ships/warlust/diableavionics_warlust_missile.png
diableavionics_sunrise_warlustmissile,sunrise,diableavionics_warlustmissile,graphics/da/ships/warlust/diableavionics_warlust_missile.png -> graphics/sunrise/ships/warlust/diableavionics_warlust_missile.png
diableavionics_dra_warlustpauldron,DRA,diableavionics_warlustpauldron,graphics/da/ships/warlust/diableavionics_warlust_pauldron.png -> graphics/DRA/ships/warlust/diableavionics_warlust_pauldron.png
diableavionics_lilium_warlustpauldron,lilium,diableavionics_warlustpauldron,graphics/da/ships/warlust/diableavionics_warlust_pauldron.png -> graphics/lilium/ships/warlust/diableavionics_warlust_pauldron.png
diableavionics_ornate_warlustpauldron,ornate,diableavionics_warlustpauldron,graphics/da/ships/warlust/diableavionics_warlust_pauldron.png -> graphics/ornate/ships/warlust/diableavionics_warlust_pauldron.png
diableavionics_royalblue_warlustpauldron,royalblue,diableavionics_warlustpauldron,graphics/da/ships/warlust/diableavionics_warlust_pauldron.png -> graphics/royalblue/ships/warlust/diableavionics_warlust_pauldron.png
diableavionics_snowblast_warlustpauldron,snowblast,diableavionics_warlustpauldron,graphics/da/ships/warlust/diableavionics_warlust_pauldron.png -> graphics/snowblast/ships/warlust/diableavionics_warlust_pauldron.png
diableavionics_sunrise_warlustpauldron,sunrise,diableavionics_warlustpauldron,graphics/da/ships/warlust/diableavionics_warlust_pauldron.png -> graphics/sunrise/ships/warlust/diableavionics_warlust_pauldron.png
diableavionics_dra_winee,DRA,diableavionics_winee,"graphics/da/weapons/diableavionics_wineeT.png -> graphics/DRA/weapons/diableavionics_wineeT.png, graphics/da/weapons/diableavionics_wineeTG.png -> graphics/DRA/weapons/diableavionics_wineeTG.png, graphics/da/weapons/diableavionics_wineeH.png -> graphics/DRA/weapons/diableavionics_wineeH.png"
diableavionics_lilium_winee,lilium,diableavionics_winee,"graphics/da/weapons/diableavionics_wineeT.png -> graphics/lilium/weapons/diableavionics_wineeT.png, graphics/da/weapons/diableavionics_wineeH.png -> graphics/lilium/weapons/diableavionics_wineeH.png"
diableavionics_ornate_winee,ornate,diableavionics_winee,"graphics/da/weapons/diableavionics_wineeT.png -> graphics/ornate/weapons/diableavionics_wineeT.png, graphics/da/weapons/diableavionics_wineeH.png -> graphics/ornate/weapons/diableavionics_wineeH.png"
diableavionics_royalblue_winee,royalblue,diableavionics_winee,"graphics/da/weapons/diableavionics_wineeT.png -> graphics/royalblue/weapons/diableavionics_wineeT.png, graphics/da/weapons/diableavionics_wineeH.png -> graphics/royalblue/weapons/diableavionics_wineeH.png"
diableavionics_snowblast_winee,snowblast,diableavionics_winee,"graphics/da/weapons/diableavionics_wineeT.png -> graphics/snowblast/weapons/diableavionics_wineeT.png, graphics/da/weapons/diableavionics_wineeH.png -> graphics/snowblast/weapons/diableavionics_wineeH.png"
diableavionics_sunrise_winee,sunrise,diableavionics_winee,"graphics/da/weapons/diableavionics_wineeT.png -> graphics/sunrise/weapons/diableavionics_wineeT.png, graphics/da/weapons/diableavionics_wineeTG.png -> graphics/sunrise/weapons/diableavionics_wineeTG.png, graphics/da/weapons/diableavionics_wineeH.png -> graphics/sunrise/weapons/diableavionics_wineeH.png"
diableavionics_dra_zephyr_chestBeam,DRA,diableavionics_zephyr_chestBeam,"graphics/da/weapons/diableavionics_glaux_turret_glow.png -> graphics/DRA/weapons/diableavionics_glaux_turret_glow.png, graphics/da/weapons/diableavionics_glaux_hardpoint_glow.png -> graphics/DRA/weapons/diableavionics_glaux_hardpoint_glow.png"
diableavionics_sunrise_zephyr_chestBeam,sunrise,diableavionics_zephyr_chestBeam,"graphics/da/weapons/diableavionics_glaux_turret_glow.png -> graphics/sunrise/weapons/diableavionics_glaux_turret_glow.png, graphics/da/weapons/diableavionics_glaux_hardpoint_glow.png -> graphics/sunrise/weapons/diableavionics_glaux_hardpoint_glow.png"
diableavionics_dra_zephyr_head,DRA,diableavionics_zephyr_head,"graphics/da/ships/zephyr/diableavionics_zephyr_head.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_head.png, graphics/da/ships/zephyr/diableavionics_zephyr_head_glow.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_head_glow.png"
diableavionics_ornate_zephyr_head,ornate,diableavionics_zephyr_head,"graphics/da/ships/zephyr/diableavionics_zephyr_head.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_head.png, graphics/da/ships/zephyr/diableavionics_zephyr_head_glow.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_head_glow.png"
diableavionics_sunrise_zephyr_head,sunrise,diableavionics_zephyr_head,"graphics/da/ships/zephyr/diableavionics_zephyr_head.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_head.png, graphics/da/ships/zephyr/diableavionics_zephyr_head_glow.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_head_glow.png"
diableavionics_dra_zephyr_leftArm,DRA,diableavionics_zephyr_leftArm,"graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_00.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftArm_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_01.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftArm_01.png"
diableavionics_lilium_zephyr_leftArm,lilium,diableavionics_zephyr_leftArm,graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_00.png -> graphics/lilium/ships/zephyr/diableavionics_zephyr_leftArm_00.png
diableavionics_ornate_zephyr_leftArm,ornate,diableavionics_zephyr_leftArm,"graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_00.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftArm_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_01.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftArm_01.png"
diableavionics_royalblue_zephyr_leftArm,royalblue,diableavionics_zephyr_leftArm,graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_00.png -> graphics/royalblue/ships/zephyr/diableavionics_zephyr_leftArm_00.png
diableavionics_snowblast_zephyr_leftArm,snowblast,diableavionics_zephyr_leftArm,graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_00.png -> graphics/snowblast/ships/zephyr/diableavionics_zephyr_leftArm_00.png
diableavionics_sunrise_zephyr_leftArm,sunrise,diableavionics_zephyr_leftArm,"graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_00.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftArm_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_01.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftArm_01.png"
diableavionics_dra_zephyr_leftBeam,DRA,diableavionics_zephyr_leftBeam,graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_glow.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftArm_glow.png
diableavionics_ornate_zephyr_leftBeam,ornate,diableavionics_zephyr_leftBeam,graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_glow.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftArm_glow.png
diableavionics_sunrise_zephyr_leftBeam,sunrise,diableavionics_zephyr_leftBeam,graphics/da/ships/zephyr/diableavionics_zephyr_leftArm_glow.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftArm_glow.png
diableavionics_dra_zephyr_leftChest,DRA,diableavionics_zephyr_leftChest,graphics/da/ships/zephyr/diableavionics_zephyr_leftChest.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftChest.png
diableavionics_lilium_zephyr_leftChest,lilium,diableavionics_zephyr_leftChest,graphics/da/ships/zephyr/diableavionics_zephyr_leftChest.png -> graphics/lilium/ships/zephyr/diableavionics_zephyr_leftChest.png
diableavionics_ornate_zephyr_leftChest,ornate,diableavionics_zephyr_leftChest,graphics/da/ships/zephyr/diableavionics_zephyr_leftChest.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftChest.png
diableavionics_royalblue_zephyr_leftChest,royalblue,diableavionics_zephyr_leftChest,graphics/da/ships/zephyr/diableavionics_zephyr_leftChest.png -> graphics/royalblue/ships/zephyr/diableavionics_zephyr_leftChest.png
diableavionics_snowblast_zephyr_leftChest,snowblast,diableavionics_zephyr_leftChest,graphics/da/ships/zephyr/diableavionics_zephyr_leftChest.png -> graphics/snowblast/ships/zephyr/diableavionics_zephyr_leftChest.png
diableavionics_sunrise_zephyr_leftChest,sunrise,diableavionics_zephyr_leftChest,graphics/da/ships/zephyr/diableavionics_zephyr_leftChest.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftChest.png
diableavionics_dra_zephyr_leftPauldron,DRA,diableavionics_zephyr_leftPauldron,graphics/da/ships/zephyr/diableavionics_zephyr_leftPauldron.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftPauldron.png
diableavionics_lilium_zephyr_leftPauldron,lilium,diableavionics_zephyr_leftPauldron,graphics/da/ships/zephyr/diableavionics_zephyr_leftPauldron.png -> graphics/lilium/ships/zephyr/diableavionics_zephyr_leftPauldron.png
diableavionics_ornate_zephyr_leftPauldron,ornate,diableavionics_zephyr_leftPauldron,graphics/da/ships/zephyr/diableavionics_zephyr_leftPauldron.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftPauldron.png
diableavionics_royalblue_zephyr_leftPauldron,royalblue,diableavionics_zephyr_leftPauldron,graphics/da/ships/zephyr/diableavionics_zephyr_leftPauldron.png -> graphics/royalblue/ships/zephyr/diableavionics_zephyr_leftPauldron.png
diableavionics_snowblast_zephyr_leftPauldron,snowblast,diableavionics_zephyr_leftPauldron,graphics/da/ships/zephyr/diableavionics_zephyr_leftPauldron.png -> graphics/snowblast/ships/zephyr/diableavionics_zephyr_leftPauldron.png
diableavionics_sunrise_zephyr_leftPauldron,sunrise,diableavionics_zephyr_leftPauldron,graphics/da/ships/zephyr/diableavionics_zephyr_leftPauldron.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftPauldron.png
diableavionics_dra_zephyr_leftRod,DRA,diableavionics_zephyr_leftRod,"graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_00.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftRod_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_01.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftRod_01.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_02.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftRod_02.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_03.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftRod_03.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_04.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_leftRod_04.png"
diableavionics_ornate_zephyr_leftRod,ornate,diableavionics_zephyr_leftRod,"graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_00.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftRod_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_01.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftRod_01.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_02.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftRod_02.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_03.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftRod_03.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_04.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_leftRod_04.png"
diableavionics_sunrise_zephyr_leftRod,sunrise,diableavionics_zephyr_leftRod,"graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_00.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftRod_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_01.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftRod_01.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_02.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftRod_02.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_03.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftRod_03.png, graphics/da/ships/zephyr/diableavionics_zephyr_leftRod_04.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_leftRod_04.png"
diableavionics_dra_zephyr_rail,DRA,diableavionics_zephyr_rail,"graphics/da/ships/zephyr/diableavionics_zephyr_rail_00.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_rail_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_rail_01.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_rail_01.png"
diableavionics_lilium_zephyr_rail,lilium,diableavionics_zephyr_rail,graphics/da/ships/zephyr/diableavionics_zephyr_rail_01.png -> graphics/lilium/ships/zephyr/diableavionics_zephyr_rail_01.png
diableavionics_ornate_zephyr_rail,ornate,diableavionics_zephyr_rail,"graphics/da/ships/zephyr/diableavionics_zephyr_rail_00.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_rail_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_rail_01.png -> graphics/ornate/ships/zephyr/diableavionics_zephyr_rail_01.png"
diableavionics_royalblue_zephyr_rail,royalblue,diableavionics_zephyr_rail,graphics/da/ships/zephyr/diableavionics_zephyr_rail_01.png -> graphics/royalblue/ships/zephyr/diableavionics_zephyr_rail_01.png
diableavionics_snowblast_zephyr_rail,snowblast,diableavionics_zephyr_rail,graphics/da/ships/zephyr/diableavionics_zephyr_rail_01.png -> graphics/snowblast/ships/zephyr/diableavionics_zephyr_rail_01.png
diableavionics_sunrise_zephyr_rail,sunrise,diableavionics_zephyr_rail,"graphics/da/ships/zephyr/diableavionics_zephyr_rail_00.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_rail_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_rail_01.png -> graphics/sunrise/ships/zephyr/diableavionics_zephyr_rail_01.png"
diableavionics_dra_zephyr_rightArm,DRA,diableavionics_zephyr_rightArm,"graphics/da/ships/zephyr/diableavionics_zephyr_rightArm_00.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_rightArm_00.png, graphics/da/ships/zephyr/diableavionics_zephyr_rightArm_01.png -> graphics/DRA/ships/zephyr/diableavionics_zephyr_rightArm_01.png"
